id_copia;fecha_alquiler;fecha_devolucion;dni;nombre;apellido_1;apellido_2;email;telefono;codigo_postal;fecha_nacimiento;numero;piso;letra;calle;extension;titulo;genero;sinopsis;director
278;30/01/2024;31/01/2024;7154832S;Andres;Moreno;Vega;andres.moreno.vega@gmail.com;650174329;47009;01/01/2003;11;2;Izq.;Real;2Izq.;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
278;02/02/2024;;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;Vengadores: Infinity War;Aventura;El todopoderoso Thanos ha despertado con la promesa de arrasar con todo a su paso, portando el Guantelete del Infinito, que le confiere un poder incalculable. Los únicos capaces de pararle los pies son los Vengadores y el resto de superhéroes de la galaxia, que deberán estar dispuestos a sacrificarlo todo por un bien mayor. Capitán América e Ironman deberán limar sus diferencias, Black Panther apoyará con sus tropas desde Wakanda, Thor y los Guardianes de la Galaxia e incluso Spider-Man se unirán antes de que los planes de devastación y ruina pongan fin al universo. ¿Serán capaces de frenar el avance del titán del caos?;Joe Russo
279;13/01/2024;14/01/2024;5396546X;Josefa;Rivera;Saez;josefa.rivera.saez@gmail.com;656840966;47004;01/08/2016;38;2;Der.;Dolores Ibárruri;2Der.;Liga de la Justicia Oscura: La Guerra Apokolips;Animación;Culminando seis años de una aventura que comenzó con el lanzamiento de Justice League: War en 2014, Justice League Dark: Apokolips War presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.;Christina Sotta
279;24/01/2024;;1638778M;Angel;Lorenzo;Caballero;angel.lorenzo.caballero@gmail.com;698073069;47008;30/07/2011;82;1;Izq.;Sol;1Izq.;Liga de la Justicia Oscura: La Guerra Apokolips;Animación;Culminando seis años de una aventura que comenzó con el lanzamiento de Justice League: War en 2014, Justice League Dark: Apokolips War presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.;Christina Sotta
280;09/01/2024;10/01/2024;5396546X;Josefa;Rivera;Saez;josefa.rivera.saez@gmail.com;656840966;47004;01/08/2016;38;2;Der.;Dolores Ibárruri;2Der.;Liga de la Justicia Oscura: La Guerra Apokolips;Animación;Culminando seis años de una aventura que comenzó con el lanzamiento de Justice League: War en 2014, Justice League Dark: Apokolips War presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.;Christina Sotta
280;20/01/2024;21/01/2024;6693383S;Rodrigo;Mendez;Cruz;rodrigo.mendez.cruz@gmail.com;674794168;47008;26/01/2015;10;2;A;Reina Sofía;2A;Liga de la Justicia Oscura: La Guerra Apokolips;Animación;Culminando seis años de una aventura que comenzó con el lanzamiento de Justice League: War en 2014, Justice League Dark: Apokolips War presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.;Christina Sotta
280;28/01/2024;;7158923N;Paula;Campos;Navarro;paula.campos.navarro@gmail.com;649523596;47005;29/09/2016;92;1;B;Hernán Cortés;1B;Liga de la Justicia Oscura: La Guerra Apokolips;Animación;Culminando seis años de una aventura que comenzó con el lanzamiento de Justice League: War en 2014, Justice League Dark: Apokolips War presenta un planeta Tierra totalmente devastado por el tirano intergaláctico Darkseid en el que los superhéroes apenas han podido hacer frente a la guerra. Los últimos bastiones de guerreros que aún quedan en pie deben reagruparse para crear una estrategia que les permita enfrentarse a Darkseid con el propósito de salvar al planeta y a sus pocos supervivientes. Esta es la guerra que acabará con todas las guerras.;Christina Sotta
281;01/02/2024;;7719170W;Aitor;Ibañez;Morales;aitor.ibañez.morales@gmail.com;683249365;47009;04/02/2002;49;1;Der.;María Zambrano;1Der.;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
282;19/01/2024;;9737608Y;Jose angel;Crespo;Nuñez;jose angel.crespo.nuñez@gmail.com;669370813;47003;07/10/2016;24;1;Izq.;Emilia Pardo Bazán;1Izq.;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
283;17/01/2024;18/01/2024;6101425P;Maria isabel;Saez;Castro;maria isabel.saez.castro@gmail.com;669188648;47006;03/08/1997;45;1;B;Nueva;1B;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
283;26/01/2024;27/01/2024;4426152D;Adrian;Gil;Fernandez;adrian.gil.fernandez@gmail.com;675655492;47002;21/03/1995;64;4;A;Francisco de Goya;4A;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
283;30/01/2024;31/01/2024;8843886H;Jaime;Rojas;Gimenez;jaime.rojas.gimenez@gmail.com;600852997;47009;28/08/2011;38;4;C;Constitución;4C;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
283;01/02/2024;;9681358Z;Maria dolores;Flores;Iglesias;maria dolores.flores.iglesias@gmail.com;611914952;47003;20/08/2016;99;1;C;Dolores Ibárruri;1C;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
284;12/01/2024;13/01/2024;5396546X;Josefa;Rivera;Saez;josefa.rivera.saez@gmail.com;656840966;47004;01/08/2016;38;2;Der.;Dolores Ibárruri;2Der.;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
284;21/01/2024;;8843886H;Jaime;Rojas;Gimenez;jaime.rojas.gimenez@gmail.com;600852997;47009;28/08/2011;38;4;C;Constitución;4C;Mommy;Drama;Una madre viuda se encarga de la educación de su violento hijo sola. Pero cuando parecía que todo estaba perdido, un soplo de esperanza llega al conocer a su misteriosa nueva vecina: una mujer que se integra ella misma en la vida de la madre y su hijo propocionando a la madre el apoyo que anhelaba.;Xavier Dolan
285;28/01/2024;29/01/2024;6298662C;Angela;Lopez;Rubio;angela.lopez.rubio@gmail.com;628535856;47001;26/06/1992;37;3;Der.;Real;3Der.;El Gato con Botas: El último deseo;Aventura;El Gato con Botas se embarca en un viaje épico para encontrar al mítico Último Deseo y recuperar sus nueve vidas.;Joel Crawford
285;02/02/2024;;3913881V;Maria pilar;Gallego;Moya;maria pilar.gallego.moya@gmail.com;611154361;47003;22/03/2015;86;3;B;Iglesia;3B;El Gato con Botas: El último deseo;Aventura;El Gato con Botas se embarca en un viaje épico para encontrar al mítico Último Deseo y recuperar sus nueve vidas.;Joel Crawford
286;09/01/2024;;9737608Y;Jose angel;Crespo;Nuñez;jose angel.crespo.nuñez@gmail.com;669370813;47003;07/10/2016;24;1;Izq.;Emilia Pardo Bazán;1Izq.;El Gato con Botas: El último deseo;Aventura;El Gato con Botas se embarca en un viaje épico para encontrar al mítico Último Deseo y recuperar sus nueve vidas.;Joel Crawford
287;25/01/2024;;7386143S;Marta;Santiago;Rubio;marta.santiago.rubio@gmail.com;667115015;47006;01/03/2017;71;2;D;Mariana Pineda;2D;Una mujer y tres hombres;Drama;Amarga crónica de la historia de Italia, desde la posguerra hasta los años setenta, narrada a través de un grupo de amigos de izquierdas que se conocieron cuando en 1944 lucharon contra los nazis. Este retrato del idealismo, pero también de la inevitable pérdida de las ilusiones a causa del acomodamiento burgués, fue el primer éxito internacional del realizador italiano Ettore Scola.;Ettore Scola
288;02/02/2024;;8344064D;Lidia;Calvo;Iglesias;lidia.calvo.iglesias@gmail.com;641396802;47002;09/03/1998;99;1;Der.;Clara Campoamor;1Der.;Una mujer y tres hombres;Drama;Amarga crónica de la historia de Italia, desde la posguerra hasta los años setenta, narrada a través de un grupo de amigos de izquierdas que se conocieron cuando en 1944 lucharon contra los nazis. Este retrato del idealismo, pero también de la inevitable pérdida de las ilusiones a causa del acomodamiento burgués, fue el primer éxito internacional del realizador italiano Ettore Scola.;Ettore Scola
289;03/01/2024;04/01/2024;8958239S;Juana;Peña;Sanz;juana.peña.sanz@gmail.com;618221724;47006;12/07/2001;28;2;Der.;Agustina de Aragón;2Der.;Una chica del siglo XX;Romántica;Yeon-du le pide a su mejor amiga Bora que recopile toda la información que pueda sobre Baek Hyun-jin mientras ella está en los Estados Unidos para someterse a una cirugía de corazón. Bora decide acercarse primero al mejor amigo de Baek, Pung Woon-ho. Sin embargo, el torpe plan de Bora se desarrolla en una dirección inesperada. En 1999, un año antes del nuevo siglo, Bora, que cumple diecisiete años, cae en la fiebre del primer amor.;Bang Woo-ri
289;26/01/2024;;2285124M;Jose ignacio;Rojas;Blanco;jose ignacio.rojas.blanco@gmail.com;604696806;47007;06/11/2010;57;4;A;Concepción Arenal;4A;Una chica del siglo XX;Romántica;Yeon-du le pide a su mejor amiga Bora que recopile toda la información que pueda sobre Baek Hyun-jin mientras ella está en los Estados Unidos para someterse a una cirugía de corazón. Bora decide acercarse primero al mejor amigo de Baek, Pung Woon-ho. Sin embargo, el torpe plan de Bora se desarrolla en una dirección inesperada. En 1999, un año antes del nuevo siglo, Bora, que cumple diecisiete años, cae en la fiebre del primer amor.;Bang Woo-ri
290;13/01/2024;;7070649N;Albert;Cruz;Gomez;albert.cruz.gomez@gmail.com;632333185;47006;23/02/2015;3;3;C;Constitución;3C;Una chica del siglo XX;Romántica;Yeon-du le pide a su mejor amiga Bora que recopile toda la información que pueda sobre Baek Hyun-jin mientras ella está en los Estados Unidos para someterse a una cirugía de corazón. Bora decide acercarse primero al mejor amigo de Baek, Pung Woon-ho. Sin embargo, el torpe plan de Bora se desarrolla en una dirección inesperada. En 1999, un año antes del nuevo siglo, Bora, que cumple diecisiete años, cae en la fiebre del primer amor.;Bang Woo-ri
291;16/01/2024;;6810904Y;Hugo;Torres;Ferrer;hugo.torres.ferrer@gmail.com;649016903;47006;05/06/1994;50;1;Der.;Federico García Lorca;1Der.;Una chica del siglo XX;Romántica;Yeon-du le pide a su mejor amiga Bora que recopile toda la información que pueda sobre Baek Hyun-jin mientras ella está en los Estados Unidos para someterse a una cirugía de corazón. Bora decide acercarse primero al mejor amigo de Baek, Pung Woon-ho. Sin embargo, el torpe plan de Bora se desarrolla en una dirección inesperada. En 1999, un año antes del nuevo siglo, Bora, que cumple diecisiete años, cae en la fiebre del primer amor.;Bang Woo-ri
292;05/01/2024;;5014540B;Jose carlos;Herrera;Soler;jose carlos.herrera.soler@gmail.com;649710481;47006;01/09/1995;8;1;B;Real;1B;Quiero comerme tu páncreas;Animación;Un protagonista anónimo encuentra un diario en un hospital. El diario pertenece a su compañera de clase, una niña llamada Sakura Yamauchi, quien se revela que padece una enfermedad terminal en el páncreas y que solo le quedan unos pocos meses de vida. Sakura explica que la protagonista es la única persona aparte de su familia que conoce su condición. El protagonista promete mantener el secreto de Sakura. A pesar de sus personalidades completamente opuestas, la protagonista decide estar junto a Sakura durante sus últimos meses.;Shinichiro Ushijima
293;20/01/2024;;8958239S;Juana;Peña;Sanz;juana.peña.sanz@gmail.com;618221724;47006;12/07/2001;28;2;Der.;Agustina de Aragón;2Der.;Quiero comerme tu páncreas;Animación;Un protagonista anónimo encuentra un diario en un hospital. El diario pertenece a su compañera de clase, una niña llamada Sakura Yamauchi, quien se revela que padece una enfermedad terminal en el páncreas y que solo le quedan unos pocos meses de vida. Sakura explica que la protagonista es la única persona aparte de su familia que conoce su condición. El protagonista promete mantener el secreto de Sakura. A pesar de sus personalidades completamente opuestas, la protagonista decide estar junto a Sakura durante sus últimos meses.;Shinichiro Ushijima
